date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand
2021-02-20 14:11:48.466896,19.158167368548924,12.852979601662561,1,0,2.8621230075042203,0,1154.7274111791644,903.790255565149
2021-02-21 14:11:48.466896,17.804883447934753,1.3382255668450083,1,0,0.635099840226308,0,1181.1925788276108,1154.7274111791644
2021-02-22 14:11:48.466896,24.511146065573193,0.028732898156119815,0,0,1.560091181122052,0,970.3520259884484,1181.1925788276108
2021-02-23 14:11:48.466896,12.823793208510217,13.965168019078018,0,0,1.3301740591498001,0,860.3961614951997,970.3520259884484
2021-02-24 14:11:48.466896,18.146871489687292,9.435933583692783,0,0,2.5777033848969846,1,1111.7236740441158,860.3961614951997
2021-02-25 14:11:48.466896,31.31823682512207,1.3604661466773509,0,0,1.4085383178500006,1,1066.6497394041203,1111.7236740441158
2021-02-26 14:11:48.466896,14.150638744238305,0.5433197546347451,0,0,1.7560055260007577,0,827.1764222391942,1066.6497394041203
2021-02-27 14:11:48.466896,22.06195833556687,10.737843975927577,1,0,0.7688321285894042,0,1220.6907323105534,827.1764222391942
2021-02-28 14:11:48.466896,23.77576416567278,0.8787413251084308,1,0,0.8970858255284705,0,1334.5237069099958,1220.6907323105534
2021-03-01 14:11:48.466896,25.06293881250646,3.425074734330609,0,0,1.5665285536868798,1,1088.069187541359,1334.5237069099958
2021-03-02 14:11:48.466896,20.891628113637136,0.8888138167412301,0,0,0.8618641892249962,1,1184.9739202954297,1088.069187541359
2021-03-03 14:11:48.466896,21.808027203341148,9.665090483113651,0,0,2.982504687467829,1,1015.9470549685968,1184.9739202954297
2021-03-04 14:11:48.466896,31.650026074238045,1.5152335455489807,0,0,0.8233372161492142,0,954.7695552534291,1015.9470549685968
2021-03-05 14:11:48.466896,23.442156866489093,1.5686053892944827,0,0,1.9393282046528635,0,993.2078204034186,954.7695552534291
2021-03-06 14:11:48.466896,22.11474316511455,1.0240761445323339,1,0,2.4354538031037145,0,1143.607501325181,993.2078204034186
2021-03-07 14:11:48.466896,18.33262084556379,2.6086843703063396,1,0,2.3570538921181923,0,1184.3577700131766,1143.607501325181
2021-03-08 14:11:48.466896,24.563573637241845,4.172245234459494,0,0,1.042335878672897,0,935.4411773401142,1184.3577700131766
2021-03-09 14:11:48.466896,26.984205410668782,5.444319764613855,0,0,0.7391573969622847,0,937.9740624421299,935.4411773401142
2021-03-10 14:11:48.466896,23.61633127755025,4.416189141250888,0,0,2.6431351319287146,1,1040.0090415209695,937.9740624421299
2021-03-11 14:11:48.466896,32.81716922729751,1.7964097899346556,0,0,2.623623059539348,0,949.5752483030031,1040.0090415209695
2021-03-12 14:11:48.466896,29.556262978324593,2.53864152779241,0,0,2.4365166429056107,0,796.8119175281608,949.5752483030031
2021-03-13 14:11:48.466896,27.76916518033987,2.160029193409688,1,0,2.766718750516125,0,1139.0517842409954,796.8119175281608
2021-03-14 14:11:48.466896,12.301491095815155,4.338081766723582,1,0,2.651632779883536,0,1200.417799400423,1139.0517842409954
2021-03-15 14:11:48.466896,33.80621045542813,6.22129781286095,0,0,1.8689061078864786,0,909.3665112127277,1200.417799400423
2021-03-16 14:11:48.466896,15.588290478749924,0.17473897993069165,0,0,1.7561351494267992,0,926.6535819102074,909.3665112127277
2021-03-17 14:11:48.466896,11.651328957685699,0.9244878022952132,0,0,2.199813232230164,1,1041.6587576105553,926.6535819102074
2021-03-18 14:11:48.466896,11.607180264588784,0.11848179139237726,0,0,1.6937477545865898,1,1146.7555942674462,1041.6587576105553
2021-03-19 14:11:48.466896,22.133972898949523,2.9377147521798443,0,0,1.5564140511279763,0,949.2718180761599,1146.7555942674462
2021-03-20 14:11:48.466896,10.37945808550067,3.452501095123596,1,0,2.5737580553165627,0,1183.7907824880645,949.2718180761599
2021-03-21 14:11:48.466896,25.88513582789545,2.1772571988211955,1,0,1.2388577550192321,0,1180.311847461321,1183.7907824880645
2021-03-22 14:11:48.466896,26.335592916355264,1.5612986420790267,0,0,2.2120454610719884,0,834.3767534156395,1180.311847461321
2021-03-23 14:11:48.466896,29.189758591167298,0.6652877961570447,0,0,2.9761563982071757,0,842.4321099815506,834.3767534156395
2021-03-24 14:11:48.466896,16.233554012063674,2.4343815322570155,0,0,2.1816649108213064,1,1095.408815646668,842.4321099815506
2021-03-25 14:11:48.466896,13.86909015368789,4.38737675316651,0,0,2.8008518055293297,1,972.2106564467697,1095.408815646668
2021-03-26 14:11:48.466896,32.61322934597155,0.5984460754146234,0,0,2.431134608825203,1,1105.267704673678,972.2106564467697
2021-03-27 14:11:48.466896,19.137028311930443,3.693637465554107,1,0,0.6460825259736305,0,1298.0433480649212,1105.267704673678
2021-03-28 14:11:48.466896,24.510432988677124,0.0789747305444405,1,0,1.981729475912206,0,1166.0828193713107,1298.0433480649212
2021-03-29 14:11:48.466896,22.363925522115803,0.9618124762217871,0,0,1.777277354164295,0,1077.3275096411217,1166.0828193713107
2021-03-30 14:11:48.466896,30.615234047644265,5.822517777499792,0,0,2.9339126702030125,0,802.1218254079765,1077.3275096411217
2021-03-31 14:11:48.466896,22.577278117642532,0.8473811881774718,0,0,2.013186705020111,0,1001.1014125244027,802.1218254079765
2021-04-01 14:11:48.466896,26.771346242492438,0.36446939847994736,0,0,1.5029147348961605,1,1150.6060838293752,1001.1014125244027
2021-04-02 14:11:48.466896,21.151108457479502,1.247829710694164,0,0,0.898126012568118,1,1185.9891741091374,1150.6060838293752
2021-04-03 14:11:48.466896,11.258523067526665,7.329452962595864,1,0,2.4570010139850065,1,1340.6146161340423,1185.9891741091374
2021-04-04 14:11:48.466896,29.628837296317666,3.5784751754122395,1,0,0.6089989247092036,1,1383.0307459027474,1340.6146161340423
2021-04-05 14:11:48.466896,34.429233249851194,1.3603242265053148,0,0,1.1766736582280664,1,1157.0598855892824,1383.0307459027474
2021-04-06 14:11:48.466896,13.2375456619273,24.823390553141223,0,0,1.7670781194096967,1,1150.7044786167876,1157.0598855892824
2021-04-07 14:11:48.466896,10.632952479377144,8.769061096995427,0,0,0.6818339849077868,1,1195.1814806898176,1150.7044786167876
2021-04-08 14:11:48.466896,25.32274795589001,2.2483155139920155,0,0,0.8722707233941303,1,1154.6031109991168,1195.1814806898176
2021-04-09 14:11:48.466896,10.92079474955222,2.076343461507871,0,0,2.9447247976536968,1,1033.1963912005228,1154.6031109991168
2021-04-10 14:11:48.466896,31.979138487747246,2.237529864048362,1,0,1.6711302614178112,1,1486.3543969371442,1033.1963912005228
2021-04-11 14:11:48.466896,33.0130664046952,2.1874480042485587,1,0,2.14086069635693,1,1447.7787959124908,1486.3543969371442
2021-04-12 14:11:48.466896,30.411808112353285,2.1924798493533113,0,0,2.9808101520075523,1,1019.4084648647976,1447.7787959124908
2021-04-13 14:11:48.466896,23.971565217583112,4.755236719416376,0,0,1.197550406134796,1,1185.319362078715,1019.4084648647976
2021-04-14 14:11:48.466896,15.230447783067172,6.202034311815716,0,0,1.4952290583433818,1,1181.9704066467857,1185.319362078715
2021-04-15 14:11:48.466896,25.813047670772495,8.366598110223576,0,0,1.531096777931356,1,1148.002143146448,1181.9704066467857
2021-04-16 14:11:48.466896,15.411269073238861,1.2579356599019835,0,0,2.8215892096455066,1,1050.0927233817586,1148.002143146448
2021-04-17 14:11:48.466896,16.055031193196072,2.559980179038892,1,1,2.08401565523498,1,1375.382780528015,1050.0927233817586
2021-04-18 14:11:48.466896,17.84403336185514,6.956866009730013,1,0,2.4522841543971636,1,1412.6861503790271,1375.382780528015
2021-04-19 14:11:48.466896,10.997328360162308,8.138941662755553,0,0,1.2957782950304526,1,1115.8003508764336,1412.6861503790271
2021-04-20 14:11:48.466896,23.938396800136474,1.1744144703175192,0,0,2.031992182697638,1,1112.9247569197169,1115.8003508764336
2021-04-21 14:11:48.466896,23.684968611981347,11.399842887178263,0,0,1.6769264173421052,1,1152.2577441169553,1112.9247569197169
2021-04-22 14:11:48.466896,14.43116012323845,0.3653052706104143,0,0,1.8057458814700333,1,1052.0452673180612,1152.2577441169553
2021-04-23 14:11:48.466896,16.96015765395147,0.990742523731839,0,0,1.8762195063283975,1,1089.3974550462199,1052.0452673180612
2021-04-24 14:11:48.466896,13.19727350639349,13.107930500087328,1,0,2.0567446584474904,1,1436.0760381327689,1089.3974550462199
2021-04-25 14:11:48.466896,18.744782730137622,0.5640096360969943,1,0,1.4229451579543126,1,1448.001389339346,1436.0760381327689
2021-04-26 14:11:48.466896,10.625317247956971,5.082845307133005,0,0,0.5331396377787072,1,1170.0160458229043,1448.001389339346
2021-04-27 14:11:48.466896,21.763093630039833,2.068923722046278,0,0,1.6481774641927047,1,1079.5601145518372,1170.0160458229043
2021-04-28 14:11:48.466896,24.921673450585423,9.160914282786477,0,0,0.9714662807150614,1,1194.638061744044,1079.5601145518372
2021-04-29 14:11:48.466896,18.94349133419194,2.580221643835946,0,0,1.1851440694840334,1,1195.7754182246938,1194.638061744044
2021-04-30 14:11:48.466896,17.913604415832367,10.127433230751276,0,0,2.4675872761800535,1,1049.4047548830522,1195.7754182246938
2021-05-01 14:11:48.466896,19.020793913214007,2.361289137695008,1,0,2.693644991936885,0,1124.363650272746,1049.4047548830522
2021-05-02 14:11:48.466896,15.3861851118143,17.454546770258368,1,0,2.295232891257471,0,1243.8565280395935,1124.363650272746
2021-05-03 14:11:48.466896,32.7751465421171,8.277582089027307,0,0,2.9575165308322653,1,1028.1689732569196,1243.8565280395935
2021-05-04 14:11:48.466896,12.067055264456702,3.000936129900939,0,0,1.049961743123666,0,989.6500758562282,1028.1689732569196
2021-05-05 14:11:48.466896,21.531429107907233,4.720780893431924,0,0,2.201258854178193,0,919.7620811380374,989.6500758562282
2021-05-06 14:11:48.466896,21.664543729980238,6.976918000945359,0,0,0.6162383388546082,0,885.742647986074,919.7620811380374
2021-05-07 14:11:48.466896,15.08654578804494,3.056183439776836,0,0,1.3025812278365965,0,960.8354077165228,885.742647986074
2021-05-08 14:11:48.466896,20.626658114450166,10.074780865256068,1,0,2.75609010461463,0,1141.307253631909,960.8354077165228
2021-05-09 14:11:48.466896,21.422700576276164,1.7192367101420414,1,0,1.2180186233469223,0,1219.960490936062,1141.307253631909
2021-05-10 14:11:48.466896,22.839119603637062,11.539694881995178,0,0,1.4467915828493443,0,970.7185489774886,1219.960490936062
2021-05-11 14:11:48.466896,30.488835035225804,3.5761891064543825,0,0,2.918982942566204,0,854.466881438221,970.7185489774886
2021-05-12 14:11:48.466896,31.014553019754942,3.910451560665037,0,0,2.372679709541895,0,842.0891618859006,854.466881438221
2021-05-13 14:11:48.466896,28.38746612776806,1.9198445186611144,0,0,1.5394685927459943,0,914.769930110961,842.0891618859006
2021-05-14 14:11:48.466896,20.938452266997576,0.26710977750425535,0,0,1.8425649875249077,0,904.1774835176203,914.769930110961
2021-05-15 14:11:48.466896,17.967367385547384,1.215475217814789,1,0,2.779107409067145,0,1227.9531078158184,904.1774835176203
2021-05-16 14:11:48.466896,15.497828318359074,11.488235848391152,1,0,2.589911315053593,0,1216.0784683848128,1227.9531078158184
2021-05-17 14:11:48.466896,10.761733503766798,4.954419615831154,0,0,1.371643996117502,0,884.6536152588578,1216.0784683848128
2021-05-18 14:11:48.466896,21.648289309617322,0.5062089509276992,0,0,1.0598022103322404,0,885.6168203607396,884.6536152588578
2021-05-19 14:11:48.466896,15.376354483018883,0.09171301598609291,0,0,1.4623308642971646,0,955.6055118654281,885.6168203607396
2021-05-20 14:11:48.466896,10.014829532619801,0.28489327963255234,0,0,0.876371649129998,0,1024.21035317958,955.6055118654281
2021-05-21 14:11:48.466896,29.615191745906937,1.1450172468490811,0,0,2.526849206332265,0,923.9362827396803,1024.21035317958
2021-05-22 14:11:48.466896,22.47758486711342,8.478846920429582,1,0,1.1718084584245223,0,1260.3127878649955,923.9362827396803
2021-05-23 14:11:48.466896,10.191715361143496,2.7555152212649423,1,0,1.6309370952980293,1,1376.8828015260985,1260.3127878649955
2021-05-24 14:11:48.466896,20.607495369789675,0.2873770905238927,0,0,1.8262145162432635,1,1018.9734407654236,1376.8828015260985
2021-05-25 14:11:48.466896,12.1248897817431,5.514252206771544,0,0,1.7106930399729008,0,997.0529126032878,1018.9734407654236
2021-05-26 14:11:48.466896,23.594121243075794,7.886189234074968,0,0,1.013020839720443,0,891.3533194302138,997.0529126032878
2021-05-27 14:11:48.466896,27.523592715724572,0.04507548906411417,0,0,0.9360140282943734,0,953.1164466077199,891.3533194302138
2021-05-28 14:11:48.466896,19.791457400303663,3.692478358188257,0,0,2.089084203675702,1,1132.9492289838379,953.1164466077199
2021-05-29 14:11:48.466896,23.126894469879268,1.3706011826458966,1,0,1.2046807993097615,1,1340.8663994256704,1132.9492289838379
2021-05-30 14:11:48.466896,13.18722205289915,1.180448608455311,1,0,2.8348767068428056,0,1148.1711005297211,1340.8663994256704
2021-05-31 14:11:48.466896,32.86277254054261,8.284591050242051,0,0,0.5746684813026421,0,996.3213145315202,1148.1711005297211
2021-06-01 14:11:48.466896,32.21784582350726,6.630491097518756,0,0,0.6604433160198551,0,996.5471151996962,996.3213145315202
2021-06-02 14:11:48.466896,24.844697840399718,8.934125403054512,0,0,2.386422464863617,0,888.0678356746427,996.5471151996962
2021-06-03 14:11:48.466896,25.22739300076264,13.29380108267847,0,0,1.9746723833262023,1,1073.4725170744987,888.0678356746427
2021-06-04 14:11:48.466896,19.025181779849248,4.267748806264145,0,0,2.8989515653886184,0,756.8675567763723,1073.4725170744987
2021-06-05 14:11:48.466896,25.908731930876137,1.9996811900480105,1,0,2.6626089849532044,0,1079.2988706165206,756.8675567763723
2021-06-06 14:11:48.466896,10.648730031596983,2.3461372879876135,1,0,1.2035979279670954,0,1287.7189400560085,1079.2988706165206
2021-06-07 14:11:48.466896,13.916972254816494,3.7375679955823236,0,0,0.5989285179786126,0,1090.5509120808556,1287.7189400560085
2021-06-08 14:11:48.466896,13.322772884061962,7.041849759361187,0,0,1.0721847962539737,0,902.5472001838767,1090.5509120808556
2021-06-09 14:11:48.466896,31.960398104621852,1.2238129156863666,0,0,2.650550162502815,0,865.2617987408587,902.5472001838767
2021-06-10 14:11:48.466896,27.745310868347556,0.09645175711927134,0,0,2.5431812297946705,0,890.0170978092187,865.2617987408587
2021-06-11 14:11:48.466896,29.5356010388294,1.1306344262182568,0,0,2.0919185390509494,0,895.0595001726301,890.0170978092187
2021-06-12 14:11:48.466896,10.104568960066038,14.191683587071571,1,0,1.7005343703715456,0,1246.0948145687312,895.0595001726301
2021-06-13 14:11:48.466896,20.318339061146673,5.977903557264392,1,0,2.3903354820915594,0,1222.0866728297656,1246.0948145687312
2021-06-14 14:11:48.466896,10.665509199186829,4.095568581484157,0,0,2.296136364919122,0,842.387467461882,1222.0866728297656
2021-06-15 14:11:48.466896,16.036833540976254,0.5017543977219131,0,0,2.235966149328431,0,910.7259070666802,842.387467461882
2021-06-16 14:11:48.466896,19.92590245310935,1.1212721148364566,0,0,1.786122076735114,0,971.2459462886347,910.7259070666802
2021-06-17 14:11:48.466896,25.80207309017491,16.888156050602518,0,0,0.7588220820651086,0,1047.8384013356044,971.2459462886347
2021-06-18 14:11:48.466896,20.94132691830786,7.967968433534033,0,0,2.2555120972250453,0,837.3123171736934,1047.8384013356044
2021-06-19 14:11:48.466896,25.72897297076716,3.8878406763432944,1,0,1.9067115950089573,0,1262.7110236278425,837.3123171736934
2021-06-20 14:11:48.466896,22.61918555812303,2.3197766505394943,1,0,2.611335141667464,0,1133.3675169174305,1262.7110236278425
2021-06-21 14:11:48.466896,23.29153787550105,16.796970135192815,0,0,1.0719556306440046,0,1043.997396962466,1133.3675169174305
2021-06-22 14:11:48.466896,21.708940966306812,8.233107547443158,0,0,2.015120624589527,0,928.3551560946815,1043.997396962466
2021-06-23 14:11:48.466896,23.851905802086076,3.584323067284812,0,0,1.7469533628689233,0,868.1978580039328,928.3551560946815
2021-06-24 14:11:48.466896,17.221157212954072,5.306922837042894,0,0,2.156810616033737,0,898.904951183971,868.1978580039328
2021-06-25 14:11:48.466896,29.608416737450373,4.996666849097641,0,0,1.6843315215952486,0,900.0438246332207,898.904951183971
2021-06-26 14:11:48.466896,23.260193004956754,0.19362667170234443,1,0,2.484199781192353,0,1226.4027470195147,900.0438246332207
2021-06-27 14:11:48.466896,24.40929613117146,1.8590917268031995,1,0,1.410790484804445,0,1275.8386711104304,1226.4027470195147
2021-06-28 14:11:48.466896,30.530803349700026,3.5114213908541942,0,0,2.06058707031214,0,953.3774530440445,1275.8386711104304
2021-06-29 14:11:48.466896,27.038558704621394,14.459411157605347,0,0,0.6654524582638772,0,797.3228738661553,953.3774530440445
2021-06-30 14:11:48.466896,21.615994290001442,3.012986289734366,0,0,2.208629551082142,0,883.7676610622176,797.3228738661553
2021-07-01 14:11:48.466896,18.519939196918287,0.650555436785051,0,0,2.4413245796390983,0,881.5128217091044,883.7676610622176
2021-07-02 14:11:48.466896,19.70269802409669,36.40844785326273,0,0,0.7193602681279474,0,950.4207166768587,881.5128217091044
2021-07-03 14:11:48.466896,32.81302826721009,5.901683480217916,1,0,2.6953197173564925,0,1111.2649624559488,950.4207166768587
2021-07-04 14:11:48.466896,13.758642307267884,6.688315819542727,1,0,0.746749121765518,0,1267.1567857908333,1111.2649624559488
2021-07-05 14:11:48.466896,24.392028166100676,0.892841658349252,0,0,1.2628615760551007,0,856.7011229952677,1267.1567857908333
2021-07-06 14:11:48.466896,14.004719770722183,7.555323703863241,0,0,1.9653466176519172,0,879.5692447132388,856.7011229952677
2021-07-07 14:11:48.466896,22.961664954831846,14.020473902393952,0,0,2.7532976353537295,0,904.8518462495167,879.5692447132388
2021-07-08 14:11:48.466896,23.355965141771094,20.119521763799717,0,0,2.1145710473782073,0,881.6539974567581,904.8518462495167
2021-07-09 14:11:48.466896,17.289197874951363,13.183482709792882,0,0,2.8725294150279352,1,1077.5028821199523,881.6539974567581
2021-07-10 14:11:48.466896,24.071250846860288,7.419031011425703,1,0,2.4946279043326154,0,1207.9904270346155,1077.5028821199523
2021-07-11 14:11:48.466896,22.023150694935932,7.960077464648425,1,0,2.8352957378477437,0,1055.773060776067,1207.9904270346155
2021-07-12 14:11:48.466896,23.667570235457166,8.64734325986562,0,0,2.4612543429402014,0,871.5616511950544,1055.773060776067
2021-07-13 14:11:48.466896,33.29672725623779,1.797184619314932,0,0,2.436981227164976,0,805.5083426760305,871.5616511950544
2021-07-14 14:11:48.466896,15.433738571154805,4.121498166191604,0,0,0.8282340887697255,0,963.3280067518784,805.5083426760305
2021-07-15 14:11:48.466896,15.898773435911803,3.1354162486146087,0,0,2.4832125538992793,0,803.1256969734723,963.3280067518784
2021-07-16 14:11:48.466896,34.662927407890585,1.2580453415806434,0,0,2.440795695327564,0,890.5554477275529,803.1256969734723
2021-07-17 14:11:48.466896,14.836032613397235,16.433794321228717,1,0,2.234666539713001,0,1139.6359824024225,890.5554477275529
2021-07-18 14:11:48.466896,25.220220816364225,3.221190667686807,1,0,1.0142335466916579,0,1252.7426658635081,1139.6359824024225
2021-07-19 14:11:48.466896,23.793731597839802,1.0207697516516858,0,0,1.6842074764179489,0,916.1971764635723,1252.7426658635081
2021-07-20 14:11:48.466896,29.284997032481332,1.4025523837921892,0,0,1.7143919791212088,0,855.2843493514176,916.1971764635723
2021-07-21 14:11:48.466896,18.382303782258226,1.4844638684939802,0,0,1.7082622473855442,1,1071.3175730440887,855.2843493514176
2021-07-22 14:11:48.466896,25.803962009945824,1.9937290478567031,0,0,1.4497932558484545,0,1000.2710977922021,1071.3175730440887
2021-07-23 14:11:48.466896,15.94750252880475,1.5837625632109993,0,0,0.6522837906051349,0,885.7887941546464,1000.2710977922021
2021-07-24 14:11:48.466896,17.537834053573533,9.73548574643978,1,0,1.8700999015674895,1,1393.975685833324,885.7887941546464
2021-07-25 14:11:48.466896,30.487804404667333,4.291396183095096,1,0,2.1220535293159113,1,1329.1171228341261,1393.975685833324
2021-07-26 14:11:48.466896,20.264962227085494,2.8825112982950496,0,0,0.681273389664629,0,960.4506389060325,1329.1171228341261
2021-07-27 14:11:48.466896,15.667790353296514,0.614096596165131,0,0,2.18812959994416,0,825.936340804102,960.4506389060325
2021-07-28 14:11:48.466896,33.297105758965856,4.825318032368528,0,0,1.4735748536800906,0,936.9901884058146,825.936340804102
2021-07-29 14:11:48.466896,16.004647882132986,1.1495763234310585,0,0,2.4864912310749654,0,928.2779477487668,936.9901884058146
2021-07-30 14:11:48.466896,19.06405078265554,3.994305933846594,0,0,2.511902565990512,0,841.0293369377587,928.2779477487668
2021-07-31 14:11:48.466896,13.372429144884102,4.356301040711896,1,0,2.3146191996241967,0,1258.4849552489297,841.0293369377587
2021-08-01 14:11:48.466896,10.504695286945719,0.7329484282820222,1,0,2.4348533479324646,0,1190.0601540811388,1258.4849552489297
2021-08-02 14:11:48.466896,16.821125519661663,0.3913056272730037,0,0,1.2361285262752904,0,904.548813207596,1190.0601540811388
2021-08-03 14:11:48.466896,16.17202047376568,5.9424538314478035,0,0,0.9215269114914783,0,915.1849814390633,904.548813207596
2021-08-04 14:11:48.466896,19.735053023615812,2.8097264687091794,0,0,2.849449918595072,1,969.9166038234681,915.1849814390633
2021-08-05 14:11:48.466896,28.6033317426384,4.099629722840205,0,0,1.0091149206212184,1,1181.878925231775,969.9166038234681
2021-08-06 14:11:48.466896,14.043159216240173,3.4555955216127066,0,0,0.6590038577703501,0,966.6918530696539,1181.878925231775
2021-08-07 14:11:48.466896,32.17862623815928,4.377822530754893,1,0,1.2346460415587468,0,1159.6929427271625,966.6918530696539
2021-08-08 14:11:48.466896,18.406009082460088,2.090345863094241,1,0,2.3789247402420823,0,1203.424273017853,1159.6929427271625
2021-08-09 14:11:48.466896,28.667883535392292,0.05062298358258458,0,0,2.228321427385139,0,937.5557271040728,1203.424273017853
2021-08-10 14:11:48.466896,14.628746870547529,2.7446016631851022,0,0,2.0690012311218604,0,877.8317451164196,937.5557271040728
2021-08-11 14:11:48.466896,11.433920542476866,2.1210243954286936,0,0,2.5341497001112967,0,810.175193092539,877.8317451164196
2021-08-12 14:11:48.466896,18.812434865068308,2.923372953852705,0,0,2.026415340053215,0,904.3016373354618,810.175193092539
2021-08-13 14:11:48.466896,21.36670321111074,0.7712028126946886,0,0,0.827227759461949,0,1042.7581889368848,904.3016373354618
2021-08-14 14:11:48.466896,33.49860838138448,3.4535524029562295,1,0,0.6096354525120297,0,1258.640149957189,1042.7581889368848
2021-08-15 14:11:48.466896,29.91264582865562,1.7729920473353973,1,0,1.6317032983067488,1,1426.1141913455633,1258.640149957189
2021-08-16 14:11:48.466896,27.18308566983568,6.594743385036443,0,0,2.864851201906303,0,881.1405762588802,1426.1141913455633
2021-08-17 14:11:48.466896,14.619912315368897,2.1285817745561717,0,0,2.478148496045344,1,1053.1146791953308,881.1405762588802
2021-08-18 14:11:48.466896,28.907337736209143,1.3319177064988992,0,0,2.4403498287666867,0,835.5932893747867,1053.1146791953308
2021-08-19 14:11:48.466896,30.815973650403517,3.5379389713900085,0,0,1.537782797904363,0,969.8154870350048,835.5932893747867
2021-08-20 14:11:48.466896,18.548716065185786,7.788481602545722,0,0,1.699732111795713,0,880.4015822310198,969.8154870350048
2021-08-21 14:11:48.466896,10.260226091267073,5.114377618310387,1,0,0.5620819952929608,0,1330.9790487826415,880.4015822310198
2021-08-22 14:11:48.466896,28.984015657400555,9.254755024707384,1,0,2.622916814035615,0,1137.815557402177,1330.9790487826415
2021-08-23 14:11:48.466896,31.44347599563063,2.9529361929336764,0,0,1.397140782835738,0,932.5958377519221,1137.815557402177
2021-08-24 14:11:48.466896,10.182401356033415,1.9910641577624946,0,0,2.926870634828421,0,880.0981861634915,932.5958377519221
2021-08-25 14:11:48.466896,34.19750728007096,6.415721447071171,0,0,1.949591491301957,0,915.8428054203691,880.0981861634915
2021-08-26 14:11:48.466896,19.475249680831134,5.677989622752299,0,0,2.6846659579853385,0,864.5134022661506,915.8428054203691
2021-08-27 14:11:48.466896,23.28322266488905,2.9285161817653984,0,0,2.4777249622788133,0,859.5590614687162,864.5134022661506
2021-08-28 14:11:48.466896,10.463867741011873,2.2438741415121184,1,0,0.7693142529848941,0,1276.6357189710907,859.5590614687162
2021-08-29 14:11:48.466896,25.045459639061967,10.979373957018215,1,0,2.8501208652789343,0,1201.0162685828948,1276.6357189710907
2021-08-30 14:11:48.466896,21.718444979596732,2.719083239122919,0,0,2.1848445688178737,0,876.1147140034692,1201.0162685828948
2021-08-31 14:11:48.466896,19.587880779238155,5.030254816192872,0,0,2.2595840432365497,0,904.3299136570587,876.1147140034692
2021-09-01 14:11:48.466896,26.630056025805125,1.8118656265838866,0,0,2.8345748164486095,0,925.6373937022564,904.3299136570587
2021-09-02 14:11:48.466896,19.229374319897968,26.046962839951412,0,0,1.0329166753500156,0,981.6471673405842,925.6373937022564
2021-09-03 14:11:48.466896,32.793408413642155,8.65443209041338,0,0,0.8773769903916603,0,965.1207091723592,981.6471673405842
2021-09-04 14:11:48.466896,16.315788060686025,3.7388108707479133,1,0,1.8600454298026299,0,1162.3455404317533,965.1207091723592
2021-09-05 14:11:48.466896,11.074739479417525,1.5070074699532823,1,0,0.9452705869349857,0,1320.7526446881486,1162.3455404317533
2021-09-06 14:11:48.466896,14.571487420957624,4.750893975027972,0,0,1.535214700261928,0,880.5337799529018,1320.7526446881486
2021-09-07 14:11:48.466896,31.50025909765875,1.928691432679919,0,0,1.0885596214543318,0,973.1971224618225,880.5337799529018
2021-09-08 14:11:48.466896,16.596037676477067,2.8034171418464555,0,0,1.4071021436360225,0,950.614406233413,973.1971224618225
2021-09-09 14:11:48.466896,34.807301380818146,13.175846531669118,0,0,2.5362290483457395,0,898.1982549723616,950.614406233413
